,Unnamed: 0,path,name,longitude,latitude,deposit_type
20805,34370,mrdata_json/mrds/10239266.json,Kelso Mountain Claims,-105.79699,39.66638,Vein polymetallic
20806,34371,mrdata_json/mrds/10239287.json,Pelican-Dives Mine,-105.62392,39.73332,Vein polymetallic
20807,34372,mrdata_json/mrds/10239390.json,Maude Monroe,-105.54589,39.74809,Vein polymetallic
20808,34373,mrdata_json/mrds/10239445.json,Kirk,-105.53337,39.78749,Vein polymetallic
20809,34374,mrdata_json/mrds/10239448.json,Anchor,-105.50531,39.78027,Vein polymetallic
20810,34375,mrdata_json/mrds/10239499.json,Veto Shaft,-105.51059,39.76027,Vein polymetallic
20811,34376,mrdata_json/mrds/10239543.json,Gold Dirt,-105.51976,39.88943,Vein polymetallic
20812,34377,mrdata_json/mrds/10239569.json,Mt Chief #3,-106.15755,39.3711,Climax-type porphyry molybdenum
20813,34378,mrdata_json/mrds/10239585.json,Orandake,-105.54059,39.79471,Vein polymetallic
20814,34379,mrdata_json/mrds/10239588.json,Forfar,-105.52781,39.77693,Vein polymetallic
20815,34380,mrdata_json/mrds/10239607.json,Two Forty Group,-105.51865,39.77805,Vein polymetallic
20816,34381,mrdata_json/mrds/10239632.json,Frontenac,-105.51949,39.77079,Vein polymetallic
20817,34382,mrdata_json/mrds/10239656.json,Gasten Mine,-105.50087,39.80138,Vein polymetallic
20818,34384,mrdata_json/mrds/10239763.json,Frontenac Shaft,-105.52003,39.76999,Vein polymetallic
20819,34385,mrdata_json/mrds/10239823.json,Crazy Girl Mine and Mill,-105.59142,39.73388,Vein polymetallic
20820,34386,mrdata_json/mrds/10239833.json,Golden Hope,-105.60979,39.77559,Vein polymetallic
20821,34387,mrdata_json/mrds/10239869.json,Carmelita Claim,-116.64555,33.34975,Mesozonal orogenic gold
20822,34388,mrdata_json/mrds/10240347.json,London Mine group,-106.1437,39.27309,Vein polymetallic
20823,34389,mrdata_json/mrds/10240348.json,Unknown,-105.64998,37.94641,Vein polymetallic
20824,34390,mrdata_json/mrds/10241087.json,Mountain Fuel Lease,-111.2855,42.63932,Phosphorite
20825,34391,mrdata_json/mrds/10241427.json,Wooley Valley Mine,-111.3789,42.81212,Phosphorite
20826,34392,mrdata_json/mrds/10241626.json,Sunshine Mine,-116.07018,47.50167,Vein polymetallic
20827,34393,mrdata_json/mrds/10244067.json,Buick Mine,-91.12263,37.60586,MVT zinc-lead
20828,34398,mrdata_json/mrds/10248691.json,Creta Deposit,-99.49722,34.48781,Sediment-hosted copper ± Co
20829,34404,mrdata_json/mrds/10254118.json,Salt River Range Combined,-110.81749,42.71663,Phosphorite
20830,34405,mrdata_json/mrds/10254470.json,Southeast Wind River Range Combined,-108.75,42.6667,Phosphorite
20831,34410,mrdata_json/mrds/10254837.json,Southeast Wind River Range #1,-108.75072,42.66664,Phosphorite
20832,34412,mrdata_json/mrds/10255900.json,Mountain Chief,-120.94384,39.90708,Mesozonal orogenic gold
20833,34414,mrdata_json/mrds/10255910.json,John H. Ferretta Claim,-120.67772,38.7002,Fluvial placer gold
20834,34417,mrdata_json/mrds/10255989.json,Ventura Mine,-118.78651,34.20171,U-M conduit nickel-copper-PGE
20835,34418,mrdata_json/mrds/10256001.json,Unnamed Location,-122.85828,39.31267,Ophiolite chromium
20836,34419,mrdata_json/mrds/10256045.json,California Placer Mines,-120.90493,39.22239,Fluvial placer gold
20837,34422,mrdata_json/mrds/10256088.json,Specimen Pit,-120.74932,39.04209,Mesozonal orogenic gold
20838,34424,mrdata_json/mrds/10256157.json,Occurrence,-120.50572,39.37159,Mesozonal orogenic gold
20839,34425,mrdata_json/mrds/10256244.json,DIMA,25.37523,-10.74116,Sediment-hosted copper ± Co
20840,34426,mrdata_json/mrds/10256248.json,Sunnyside Placer,-120.44491,38.6346,Fluvial placer gold
20841,34427,mrdata_json/mrds/10256327.json,Spring Slide,-120.86413,39.31099,Fluvial placer gold
20842,34429,mrdata_json/mrds/10256408.json,Lone Jack,-120.86993,38.86769,Mesozonal orogenic gold
20843,34430,mrdata_json/mrds/10256432.json,Tuttle,-120.4129,37.87072,Fluvial placer gold
20844,34432,mrdata_json/mrds/10256454.json,Young Adams Prospect,-122.80798,38.90318,Ophiolite chromium
20845,34433,mrdata_json/mrds/10256476.json,Legion,-121.10793,39.03429,Volcanogenic manganese
20846,34438,mrdata_json/mrds/10256653.json,Isabella and Gem,-120.4588,37.97021,Mesozonal orogenic gold
20847,34443,mrdata_json/mrds/10256710.json,Mutual,-120.80822,38.4032,Mesozonal orogenic gold
20848,34445,mrdata_json/mrds/10256712.json,Cartwright Manganese Prospect,-122.95609,39.40407,Volcanogenic manganese
20849,34447,mrdata_json/mrds/10256746.json,Mutual,-120.87103,39.26269,Fluvial placer gold
20850,34449,mrdata_json/mrds/10256807.json,Badger Hill and Cherokee,-121.03274,39.36988,Fluvial placer gold
20851,34450,mrdata_json/mrds/10256823.json,Golden Cycle,-115.60613,34.64972,Mesozonal orogenic gold
20852,34451,mrdata_json/mrds/10256839.json,Castle Rock,-120.84024,39.87428,Fluvial placer gold
20853,34452,mrdata_json/mrds/10256840.json,Scott,-121.22604,39.39048,Mesozonal orogenic gold
20854,34453,mrdata_json/mrds/10256843.json,Hoosier,-117.13148,34.95831,Vein polymetallic
20855,34459,mrdata_json/mrds/10257093.json,Reported Occurrences,-120.5038,37.90932,Ophiolite chromium
20856,34461,mrdata_json/mrds/10257157.json,Unnamed Placer Mine,-116.87507,34.72221,Fluvial placer gold
20857,34462,mrdata_json/mrds/10257182.json,Unnamed Location,-121.45792,37.66601,Fluvial placer gold
20858,34463,mrdata_json/mrds/10257190.json,Con. Junction,-120.82603,39.22459,Fluvial placer gold
20859,34466,mrdata_json/mrds/10257231.json,Copper Cities & Diamond H,-110.88209,33.44588,Porphyry copper-molybdenum
20860,34467,mrdata_json/mrds/10258264.json,Pebble Deposit,-155.2952,59.8971,Porphyry gold ± copper
20861,34468,mrdata_json/mrds/10258292.json,Pinto Valley Mine,-110.9646,33.41228,Porphyry copper ± gold
20862,34471,mrdata_json/mrds/10259603.json,Irish Creek Falls,-120.85772,38.8241,Fluvial placer gold
20863,34472,mrdata_json/mrds/10259604.json,Ben Hur,-120.54961,38.21321,Mesozonal orogenic gold
20864,34473,mrdata_json/mrds/10259608.json,Carson Hill Surface Mine,-120.4974,38.01301,Mesozonal orogenic gold
20865,34474,mrdata_json/mrds/10259611.json,Tiger Mine,-121.62386,39.90737,Mesozonal orogenic gold
20866,34475,mrdata_json/mrds/10259616.json,Telegraph,-120.72931,37.90521,Bimodal felsic VMS
20867,34476,mrdata_json/mrds/10259618.json,Waterman,-120.5366,38.05801,Mesozonal orogenic gold
20868,34477,mrdata_json/mrds/10259619.json,Oversite,-120.5021,38.10101,Mesozonal orogenic gold
20869,34478,mrdata_json/mrds/10259622.json,Montana,-120.60321,38.25381,Mesozonal orogenic gold
20870,34479,mrdata_json/mrds/10259623.json,Crystal Mine,-120.91162,38.6346,Mesozonal orogenic gold
20871,34480,mrdata_json/mrds/10259624.json,Tangier,-120.59211,38.34181,Mesozonal orogenic gold
20872,34481,mrdata_json/mrds/10259628.json,Pelton,-120.94542,38.6882,Fluvial placer gold
20873,34482,mrdata_json/mrds/10259629.json,Hickman and Occidental Claims,-120.92523,38.89519,Mesozonal orogenic gold
20874,34483,mrdata_json/mrds/10259630.json,Unnamed Location,-121.23354,39.55958,Mesozonal orogenic gold
20875,34484,mrdata_json/mrds/10259633.json,Panmarat Quartz,-121.58576,39.89047,Mesozonal orogenic gold
20876,34485,mrdata_json/mrds/10259634.json,Champion,-120.55101,38.39211,Mesozonal orogenic gold
20877,34486,mrdata_json/mrds/10259635.json,Huberty,-120.65661,38.18431,Mesozonal orogenic gold
20878,34487,mrdata_json/mrds/10259637.json,Virginia Black Oak,-120.58571,38.10071,Mesozonal orogenic gold
20879,34488,mrdata_json/mrds/10259638.json,Gold Chief,-120.58291,38.37351,Fluvial placer gold
20880,34489,mrdata_json/mrds/10259639.json,Ellis Property,-120.83852,38.321,Ophiolite chromium
20881,34490,mrdata_json/mrds/10259641.json,Sunnyslope,-121.50026,39.81627,Ophiolite chromium
20882,34491,mrdata_json/mrds/10259643.json,Tripp,-120.75291,38.30321,Mesozonal orogenic gold
20883,34492,mrdata_json/mrds/10259646.json,Flume House Prospect,-120.73181,38.27321,Mesozonal orogenic gold
20884,34493,mrdata_json/mrds/10259647.json,Ellingwood & Vogelsang,-120.76351,38.16741,Ophiolite chromium
20885,34494,mrdata_json/mrds/10259650.json,Dan Reynolds,-120.51681,38.34271,Fluvial placer gold
20886,34495,mrdata_json/mrds/10259653.json,Unnamed Location,-121.19965,39.66518,Fluvial placer gold
20887,34496,mrdata_json/mrds/10259654.json,Gray and Boxquit,-120.94182,38.7077,Fluvial placer gold
20888,34497,mrdata_json/mrds/10259655.json,Yanix,-120.56741,38.41381,Mesozonal orogenic gold
20889,34498,mrdata_json/mrds/10259657.json,Cederberg First Southerly Extension,-120.92293,38.91929,Mesozonal orogenic gold
20890,34499,mrdata_json/mrds/10259659.json,Golden Gate,-120.84292,38.4613,Mesozonal orogenic gold
20891,34500,mrdata_json/mrds/10259660.json,Consumnes River,-120.81772,38.3999,Fluvial placer gold
20892,34501,mrdata_json/mrds/10259661.json,South Cosmopolitan,-120.83462,38.453,Mesozonal orogenic gold
20893,34502,mrdata_json/mrds/10259664.json,Webster,-120.5421,37.93381,Mesozonal orogenic gold
20894,34503,mrdata_json/mrds/10259665.json,Gold Hill Dredging Company,-121.62165,39.42818,Fluvial placer gold
20895,34504,mrdata_json/mrds/10259671.json,Del A Ray,-120.68101,38.23551,Mesozonal orogenic gold
20896,34505,mrdata_json/mrds/10259673.json,Last Chance Consolidated,-120.491,38.11071,Mesozonal orogenic gold
20897,34506,mrdata_json/mrds/10259674.json,Ethel Drift Mine,-121.62216,39.80267,Mesozonal orogenic gold
20898,34507,mrdata_json/mrds/10259676.json,Caruthers,-120.4518,38.18491,Mesozonal orogenic gold
20899,34508,mrdata_json/mrds/10259678.json,Cave City,-120.54021,38.19411,Volcanogenic manganese
20900,34510,mrdata_json/mrds/10259683.json,Alta and Alta Extension,-120.66041,38.4321,Mesozonal orogenic gold
20901,34511,mrdata_json/mrds/10259684.json,Hubbard and Mcadams,-120.80382,38.3993,Mesozonal orogenic gold
20902,34512,mrdata_json/mrds/10259686.json,Rohrer and Mccrosky,-121.47526,39.80317,Ophiolite chromium
20903,34513,mrdata_json/mrds/10259687.json,Bright Star,-120.73181,38.21321,Mesozonal orogenic gold
20904,34514,mrdata_json/mrds/10259689.json,Mine,-120.76931,38.19771,Mesozonal orogenic gold
20905,34515,mrdata_json/mrds/10259690.json,North Hill,-120.84021,38.09381,Fluvial placer gold
20906,34516,mrdata_json/mrds/10259691.json,Russel,-120.86322,38.3016,Bimodal felsic VMS
20907,34517,mrdata_json/mrds/10259692.json,Price,-120.84542,38.5188,Mesozonal orogenic gold
20908,34518,mrdata_json/mrds/10259693.json,Sunny Park Prospect,-121.15294,39.54458,Volcanogenic manganese
20909,34519,mrdata_json/mrds/10259694.json,Keystone,-120.56631,38.08881,Mesozonal orogenic gold
20910,34520,mrdata_json/mrds/10259695.json,Baratini,-120.75661,38.29071,Mesozonal orogenic gold
20911,34521,mrdata_json/mrds/10259699.json,Expansion,-120.90162,38.7171,Mesozonal orogenic gold
20912,34522,mrdata_json/mrds/10259700.json,Yuba Dredge No 3,-121.62415,39.41958,Fluvial placer gold
20913,34523,mrdata_json/mrds/10259702.json,Brazza,-120.52911,38.15161,Mesozonal orogenic gold
20914,34524,mrdata_json/mrds/10259703.json,Niles Reinhold,-121.00493,38.7602,Fluvial placer gold
20915,34525,mrdata_json/mrds/10259705.json,Udy,-120.77162,38.3596,Mesozonal orogenic gold
20916,34526,mrdata_json/mrds/10259707.json,Pandora,-120.63881,38.21241,Mesozonal orogenic gold
20917,34527,mrdata_json/mrds/10259709.json,Moon,-120.87022,38.308,Bimodal felsic VMS
20918,34529,mrdata_json/mrds/10259712.json,Valentine,-120.58771,38.36301,Mesozonal orogenic gold
20919,34530,mrdata_json/mrds/10259716.json,Forest Home,-120.99462,38.4807,Mesozonal orogenic gold
20920,34531,mrdata_json/mrds/10259717.json,Wheelock,-120.82212,38.698,Fluvial placer gold
20921,34532,mrdata_json/mrds/10259718.json,Reported Lode,-121.52135,39.65568,Mesozonal orogenic gold
20922,34533,mrdata_json/mrds/10259720.json,Oakum,-120.50791,38.43181,Mesozonal orogenic gold
20923,34534,mrdata_json/mrds/10259723.json,Green Valley,-120.97683,38.7016,Mesozonal orogenic gold
20924,34535,mrdata_json/mrds/10259728.json,Lavagnino Prospect,-120.5313,38.05991,Volcanogenic manganese
20925,34536,mrdata_json/mrds/10259729.json,North Star,-120.59681,38.30271,Mesozonal orogenic gold
20926,34537,mrdata_json/mrds/10259732.json,Poverty,-120.4529,38.13301,Mesozonal orogenic gold
20927,34538,mrdata_json/mrds/10259733.json,Black Wonder,-120.41791,38.36071,Mesozonal orogenic gold
20928,34539,mrdata_json/mrds/10259735.json,Ophir Cones,-120.73181,38.25771,Mesozonal orogenic gold
20929,34540,mrdata_json/mrds/10259736.json,Butcher Shop Mine,-120.68131,37.99381,Mesozonal orogenic gold
20930,34541,mrdata_json/mrds/10259738.json,Squires & Deep Shaft,-120.73161,38.22961,Fluvial placer gold
20931,34542,mrdata_json/mrds/10259739.json,Gold Cliff,-120.4846,38.17161,Mesozonal orogenic gold
20932,34543,mrdata_json/mrds/10259740.json,Texas and Missouri,-120.4543,38.11801,Mesozonal orogenic gold
20933,34544,mrdata_json/mrds/10259741.json,Bonanza Deposit,-120.63851,38.25681,Bimodal felsic VMS
20934,34545,mrdata_json/mrds/10259743.json,Wulff,-121.01273,38.7368,Fluvial placer gold
20935,34546,mrdata_json/mrds/10259745.json,Dredge Tailings,-120.89492,38.17161,Fluvial placer gold
20936,34547,mrdata_json/mrds/10259748.json,Rising Sun,-120.4843,38.01631,Mesozonal orogenic gold
20937,34548,mrdata_json/mrds/10259753.json,Bigney,-120.55161,38.18491,Mesozonal orogenic gold
20938,34549,mrdata_json/mrds/10259754.json,Chaparral Hill,-120.5157,38.03161,Mesozonal orogenic gold
20939,34550,mrdata_json/mrds/10259758.json,Wesson,-120.69571,38.20071,Mesozonal orogenic gold
20940,34551,mrdata_json/mrds/10259759.json,Croesus and St. Martin,-120.83712,38.5202,Mesozonal orogenic gold
20941,34552,mrdata_json/mrds/10259760.json,No. 1 and No. 2,-120.78882,38.3949,Mesozonal orogenic gold
20942,34553,mrdata_json/mrds/10259761.json,Spring,-121.03853,38.7277,Fluvial placer gold
20943,34555,mrdata_json/mrds/10259768.json,Horseshoe,-120.4696,38.17551,Mesozonal orogenic gold
20944,34556,mrdata_json/mrds/10259769.json,Garden Ranch Mining Company,-121.30435,39.52098,Fluvial placer gold
20945,34557,mrdata_json/mrds/10259770.json,Section 14 Mine,-121.61183,37.50411,Volcanogenic manganese
20946,34558,mrdata_json/mrds/10259771.json,Grey Eagle,-120.85712,38.23461,Bimodal felsic VMS
20947,34559,mrdata_json/mrds/10259773.json,Comet,-120.78631,38.09771,Mesozonal orogenic gold
20948,34560,mrdata_json/mrds/10259776.json,Carpenter Property,-120.95603,38.7102,Fluvial placer gold
20949,34561,mrdata_json/mrds/10259778.json,Pace Wood Drift,-121.60686,39.91157,Mesozonal orogenic gold
20950,34562,mrdata_json/mrds/10259779.json,Rising Star,-120.84432,38.4916,Mesozonal orogenic gold
20951,34563,mrdata_json/mrds/10259780.json,Lew Wallace,-120.63931,38.21381,Mesozonal orogenic gold
20952,34564,mrdata_json/mrds/10259781.json,North Star,-120.54101,38.10021,Mesozonal orogenic gold
20953,34565,mrdata_json/mrds/10259782.json,Alum,-122.17934,37.7966,Bimodal felsic VMS
20954,34566,mrdata_json/mrds/10259783.json,Mitchell,-120.60656,37.91241,Mesozonal orogenic gold
20955,34567,mrdata_json/mrds/10259784.json,Lubanko Prospect,-120.74522,38.4718,Volcanogenic manganese
20956,34568,mrdata_json/mrds/10259786.json,Four L,-121.31545,39.75488,Mesozonal orogenic gold
20957,34569,mrdata_json/mrds/10259787.json,Oro Fino,-120.58741,38.17161,Mesozonal orogenic gold
20958,34570,mrdata_json/mrds/10259788.json,K & S,-120.60351,38.15711,Fluvial placer gold
20959,34571,mrdata_json/mrds/10259790.json,Columbus,-120.56491,38.27351,Mesozonal orogenic gold
20960,34572,mrdata_json/mrds/10259791.json,Mauner,-120.92293,38.90129,Fluvial placer gold
20961,34573,mrdata_json/mrds/10259792.json,Oro Y Plata,-120.4682,38.14551,Mesozonal orogenic gold
20962,34574,mrdata_json/mrds/10259793.json,Gold Star,-120.47601,38.37321,Mesozonal orogenic gold
20963,34575,mrdata_json/mrds/10259794.json,Graves Claims,-121.57882,37.51271,Volcanogenic manganese
20964,34576,mrdata_json/mrds/10259795.json,Blue Mountain,-120.3635,38.36991,Mesozonal orogenic gold
20965,34577,mrdata_json/mrds/10259798.json,Breala,-120.97572,38.5774,Bimodal felsic VMS
20966,34578,mrdata_json/mrds/10259800.json,Equitable Mine,-121.26275,39.53598,Mesozonal orogenic gold
20967,34579,mrdata_json/mrds/10259802.json,Tiree,-120.81932,38.7146,Fluvial placer gold
20968,34580,mrdata_json/mrds/10259804.json,Copper Crescent,-120.73411,37.90521,Bimodal felsic VMS
20969,34581,mrdata_json/mrds/10259805.json,Unnamed Location,-121.76576,39.70377,Mesozonal orogenic gold
20970,34582,mrdata_json/mrds/10259806.json,Pendola,-120.78772,38.3677,Fluvial placer gold
20971,34583,mrdata_json/mrds/10259807.json,Bryan,-120.84632,38.536,Mesozonal orogenic gold
20972,34584,mrdata_json/mrds/10259808.json,Lord & Bishop,-120.80601,38.15601,Mesozonal orogenic gold
20973,34585,mrdata_json/mrds/10259809.json,Big Jim,-121.00962,38.551,Mesozonal orogenic gold
20974,34586,mrdata_json/mrds/10259810.json,Golden Gate Consolidated,-120.84712,38.5488,Mesozonal orogenic gold
20975,34587,mrdata_json/mrds/10259817.json,Unnamed Mine,-120.73271,38.30181,Mesozonal orogenic gold
20976,34588,mrdata_json/mrds/10259818.json,Kelly,-120.81772,38.8046,Mesozonal orogenic gold
20977,34589,mrdata_json/mrds/10259819.json,Mining Claims,-120.73791,38.25051,Mesozonal orogenic gold
20978,34590,mrdata_json/mrds/10259821.json,Berry Creek,-121.41385,39.65298,Mesozonal orogenic gold
20979,34591,mrdata_json/mrds/10259824.json,Endriss,-120.92573,38.818,Fluvial placer gold
20980,34592,mrdata_json/mrds/10259825.json,Ophir,-120.72711,38.24631,Fluvial placer gold
20981,34593,mrdata_json/mrds/10259827.json,McKay and Love,-120.75431,38.31801,Mesozonal orogenic gold
20982,34594,mrdata_json/mrds/10259829.json,Golden West,-120.49211,38.18661,Mesozonal orogenic gold
20983,34595,mrdata_json/mrds/10259831.json,Vista Mine Russel,-120.5279,38.05301,Mesozonal orogenic gold
20984,34597,mrdata_json/mrds/10259836.json,Sclavonia,-120.80912,38.3952,Fluvial placer gold
20985,34599,mrdata_json/mrds/10259838.json,Placeritas,-120.85212,38.4785,Fluvial placer gold
20986,34600,mrdata_json/mrds/10259844.json,Mineral City,-120.96492,38.4732,Bimodal felsic VMS
20987,34602,mrdata_json/mrds/10259850.json,Galena-Gold,-120.51271,38.41381,Mesozonal orogenic gold
20988,34603,mrdata_json/mrds/10259851.json,Lincoln Consolidated,-120.80102,38.3946,Mesozonal orogenic gold
20989,34604,mrdata_json/mrds/10259853.json,Mcquig,-120.50821,38.13211,Mesozonal orogenic gold
20990,34605,mrdata_json/mrds/10259857.json,Dredge Tailings,-120.86602,38.4327,Fluvial placer gold
20991,34606,mrdata_json/mrds/10259858.json,Root Deposit,-121.57772,37.50461,Volcanogenic manganese
20992,34607,mrdata_json/mrds/10259859.json,Chavanne,-120.4624,38.20461,Mesozonal orogenic gold
20993,34608,mrdata_json/mrds/10259862.json,North Gover,-120.83542,38.4407,Mesozonal orogenic gold
20994,34609,mrdata_json/mrds/10259863.json,Ludlam,-121.13464,39.61928,Mesozonal orogenic gold
20995,34610,mrdata_json/mrds/10259865.json,Utica No 2,-120.58851,38.08711,Mesozonal orogenic gold
20996,34611,mrdata_json/mrds/10259871.json,Juniper,-122.45577,39.09048,Epithermal mercury
20997,34613,mrdata_json/mrds/10259876.json,Gold Slide,-121.03493,38.91319,Fluvial placer gold
20998,34614,mrdata_json/mrds/10259878.json,Missinger Ranch,-120.82601,38.22961,Bimodal felsic VMS
20999,34615,mrdata_json/mrds/10259879.json,Chili Creek,-120.72711,38.23991,Fluvial placer gold
21000,34616,mrdata_json/mrds/10259881.json,Mcnulty,-120.83662,38.6268,Mesozonal orogenic gold
21001,34617,mrdata_json/mrds/10259882.json,Paul Jones,-121.61916,39.90707,Mesozonal orogenic gold
21002,34618,mrdata_json/mrds/10259883.json,Maria & Fortuna,-120.51711,38.15771,Mesozonal orogenic gold
21003,34619,mrdata_json/mrds/10259887.json,Spagnoli,-120.66101,38.38801,Mesozonal orogenic gold
21004,34620,mrdata_json/mrds/10259889.json,Malinda Setter Properties,-120.94542,38.5241,Fluvial placer gold
21005,34621,mrdata_json/mrds/10259894.json,Paul Cons,-120.70851,38.28321,Fluvial placer gold
21006,34622,mrdata_json/mrds/10259895.json,Phillips and Mason Ca,-120.54431,38.38681,Mesozonal orogenic gold
21007,34623,mrdata_json/mrds/10259896.json,C. M. Jacob,-120.62271,38.31571,Fluvial placer gold
21008,34624,mrdata_json/mrds/10259897.json,Brookdale,-120.58351,38.33131,Mesozonal orogenic gold
21009,34626,mrdata_json/mrds/10259899.json,Geravanti,-120.72381,38.28741,Mesozonal orogenic gold
21010,34627,mrdata_json/mrds/10259901.json,Issac Bradwell and P. M. Hoag Claim,-120.86212,38.688,Fluvial placer gold
21011,34628,mrdata_json/mrds/10259908.json,German,-120.84072,38.6307,Mesozonal orogenic gold
21012,34629,mrdata_json/mrds/10259913.json,New El Dorado,-120.92213,38.92629,Mesozonal orogenic gold
21013,34630,mrdata_json/mrds/10259917.json,Chili Gulch Dredge,-120.71241,38.22881,Fluvial placer gold
21014,34631,mrdata_json/mrds/10259918.json,Cothrin,-121.01433,38.606,Bimodal felsic VMS
21015,34633,mrdata_json/mrds/10259922.json,Prospect,-120.62411,37.99681,Bimodal felsic VMS
21016,34634,mrdata_json/mrds/10259924.json,Unnamed Location,-121.37935,39.57098,Mesozonal orogenic gold
21017,34637,mrdata_json/mrds/10259932.json,Stoetzer,-120.58741,38.36381,Mesozonal orogenic gold
21018,34638,mrdata_json/mrds/10259934.json,Chaparal,-120.43161,38.41881,Mesozonal orogenic gold
21019,34639,mrdata_json/mrds/10259935.json,Greyhouse,-120.84322,38.27241,Bimodal felsic VMS
21020,34640,mrdata_json/mrds/10259939.json,Thomas and Meldrum,-120.91322,38.7188,Ophiolite chromium
21021,34641,mrdata_json/mrds/10259940.json,L G Johnstone Mine,-120.50271,38.38521,Mesozonal orogenic gold
21022,34642,mrdata_json/mrds/10259943.json,Glencoe and Development,-120.56851,38.37661,Mesozonal orogenic gold
21023,34643,mrdata_json/mrds/10259945.json,Winship Properties,-121.57772,37.51211,Volcanogenic manganese
21024,34644,mrdata_json/mrds/10259946.json,Dan Reynolds,-120.51041,38.34491,Mesozonal orogenic gold
21025,34645,mrdata_json/mrds/10259947.json,Lady Bug,-120.86352,38.708,Fluvial placer gold
21026,34646,mrdata_json/mrds/10259949.json,Lava Cap Drift Mine,-120.4027,38.14571,Mesozonal orogenic gold
21027,34647,mrdata_json/mrds/10259952.json,Maloney,-120.71431,38.30211,Mesozonal orogenic gold
21028,34648,mrdata_json/mrds/10259953.json,Hudson,-120.73271,38.21321,Mesozonal orogenic gold
21029,34649,mrdata_json/mrds/10259959.json,Irish Ranch,-120.91042,38.6502,Ophiolite chromium
21030,34650,mrdata_json/mrds/10259960.json,Red Rover,-120.98353,38.7141,Mesozonal orogenic gold
21031,34651,mrdata_json/mrds/10259962.json,Middle Fork Feather River,-121.26825,39.71598,Fluvial placer gold
21032,34653,mrdata_json/mrds/10259964.json,Calaveras Gold Dredging Co,-120.86961,38.09351,Mesozonal orogenic gold
21033,34654,mrdata_json/mrds/10259965.json,Silver Crescent,-121.35995,39.80178,Mesozonal orogenic gold
21034,34655,mrdata_json/mrds/10259968.json,Pauline,-121.26745,39.54878,Fluvial placer gold
21035,34656,mrdata_json/mrds/10259969.json,Woods,-120.99412,38.5788,Bimodal felsic VMS
21036,34657,mrdata_json/mrds/10259970.json,Mcclung Prospect,-121.40355,39.66738,Mesozonal orogenic gold
21037,34658,mrdata_json/mrds/10259971.json,Binum,-120.54631,38.19711,Mesozonal orogenic gold
21038,34659,mrdata_json/mrds/10259972.json,Defiance,-120.56791,38.43181,Mesozonal orogenic gold
21039,34660,mrdata_json/mrds/10259973.json,Prussian Hill,-120.346,38.31551,Mesozonal orogenic gold
21040,34661,mrdata_json/mrds/10259981.json,Jackson,-120.71851,38.19521,Mesozonal orogenic gold
21041,34662,mrdata_json/mrds/10259984.json,Davis Ranch,-120.52851,38.31631,Mesozonal orogenic gold
21042,34663,mrdata_json/mrds/10259985.json,Homestake,-120.83602,38.4468,Mesozonal orogenic gold
21043,34664,mrdata_json/mrds/10259988.json,Spring Gulch,-120.51271,38.41821,Mesozonal orogenic gold
21044,34665,mrdata_json/mrds/10259989.json,Funny Bug Mine,-120.89352,38.7477,Mesozonal orogenic gold
21045,34666,mrdata_json/mrds/10259994.json,Garibaldi,-120.59681,38.09271,Mesozonal orogenic gold
21046,34667,mrdata_json/mrds/10259997.json,Asbestos and Reynolds,-120.5388,37.93931,Mesozonal orogenic gold
21047,34668,mrdata_json/mrds/10259999.json,Hartman,-120.70931,38.25461,Fluvial placer gold
21048,34669,mrdata_json/mrds/10260002.json,Uncle Billy Rogers,-119.9332,38.71491,Skarn copper
21049,34670,mrdata_json/mrds/10260003.json,Anna,-120.55521,38.06911,Mesozonal orogenic gold
21050,34671,mrdata_json/mrds/10260004.json,Unnamed Shafts,-120.66321,38.3918,Mesozonal orogenic gold
21051,34672,mrdata_json/mrds/10260005.json,Brandy Flat,-120.62161,38.16931,Mesozonal orogenic gold
21052,34673,mrdata_json/mrds/10260011.json,Kickapoo,-121.14024,39.60908,Mesozonal orogenic gold
21053,34674,mrdata_json/mrds/10260012.json,Pine View No 1 Lode Claim,-120.57961,38.41431,Mesozonal orogenic gold
21054,34675,mrdata_json/mrds/10260013.json,New Schleswig,-120.67411,38.28271,Mesozonal orogenic gold
21055,34676,mrdata_json/mrds/10260016.json,Spring Valley Prospect,-121.51215,39.62708,Mesozonal orogenic gold
21056,34677,mrdata_json/mrds/10260017.json,Esperanza,-120.57021,38.31381,Mesozonal orogenic gold
21057,34678,mrdata_json/mrds/10260018.json,Summit,-120.58791,38.33821,Mesozonal orogenic gold
21058,34679,mrdata_json/mrds/10260020.json,Oriental,-120.50881,38.39161,Mesozonal orogenic gold
21059,34680,mrdata_json/mrds/10260021.json,Kremmel and Froelich,-120.86242,38.3274,Ophiolite chromium
21060,34681,mrdata_json/mrds/10260022.json,Jones Prospect,-120.67791,38.4202,Volcanogenic manganese
21061,34682,mrdata_json/mrds/10260023.json,Schreiber Dredge,-120.89042,38.8032,Fluvial placer gold
21062,34683,mrdata_json/mrds/10260024.json,Windowhill,-120.92273,38.92459,Mesozonal orogenic gold
21063,34684,mrdata_json/mrds/10260026.json,Unnamed Location,-121.88744,37.9027,Volcanogenic manganese
21064,34685,mrdata_json/mrds/10260028.json,New York,-120.58821,38.33181,Mesozonal orogenic gold
21065,34686,mrdata_json/mrds/10260029.json,New Oregon,-121.34885,39.53628,Mesozonal orogenic gold
